headline;type;date;section;author;authorInfo;location;url
El Gobierno no reabrirá el Castor y descarta exigir a ACS que devuelva la indemnización de 1.650 millones;news;03/05/2017;medio_ambiente;EFE;;;eldiario.es/economia/Gobierno-desmantelara-Castor-entranaria-riesgo_0_639736329.html
Su futuro depende de las emisiones negativas y usted sin saberlo;opinion;24/04/2017;medio_ambiente;Samuel Martín-Sosa Rodríguez;;;eldiario.es/ultima-llamada/futuro-depende-emisiones-negativas-saberlo_6_620198001.html
El cambio climático cambiará el vino;opinion;22/04/2017;medio_ambiente;José Luis Gallego;;;eldiario.es/zonacritica/cambio-climatico-cambiara-vino_6_635596475.html
El cambio climático que calienta el agua del mar causa mortandades masivas de especies en el litoral español ;news;21/04/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/climatico-recalienta-mortandades-masivas-espanol_0_635536667.html
Fundación Cerezales: una cabaña en el bosque para cambiar el mundo;news;16/04/2017;medio_ambiente;Marta Peirano;;;eldiario.es/cultura/arte/Fundacion-Cerezales-cabana-bosque-descentralizar_0_632387274.html
Un poco de respeto al agua;opinion;15/04/2017;medio_ambiente;José Luis Gallego;;;eldiario.es/zonacritica/respeto-agua_6_633146687.html
Esta es la historia de un grupo de pandas que se prepara para vivir en libertad;news;15/04/2017;medio_ambiente;Kate Carter;;;eldiario.es/theguardian/historia-grupo-pandas-prepara-libertad_0_632037538.html
"""Trump no es el único líder que pone obstáculos al desarrollo sostenible""";news;14/04/2017;medio_ambiente;Oriol Solé Altimira;;;eldiario.es/catalunya/Trump-lider-obstaculos-desarrollo-sostenible_0_632037508.html
Un nuevo vídeo muestra cómo se han talado encinas para hacer la mina de uranio investigada por la Fiscalía;news;14/04/2017;medio_ambiente;David Conde,Raúl Rejón;;;eldiario.es/sociedad/encinar-investigada-Fisclaia-permisos-suspendidos_0_632386874.html
El Gobierno ha incumplido la obligación legal de revisar el Plan Nacional Forestal, caducado en 2012;news;13/04/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/Gobierno-obligacion-Plan-Nacional-Forestal_0_632386939.html
Cuatro décadas de incendios han quemado el equivalente al 55% del territorio de Galicia;news;10/04/2017;medio_ambiente;David Lombao;;;eldiario.es/galicia/incendios-quemado-equivalente-territorio-Galicia_0_631687553.html
El Parque Nacional de Daimiel, obligado a contratar un servicio privado para eliminar 40 toneladas de peces invasores;news;10/04/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/Parque-Nacional-Daimiel-toneladas-invasores_0_630287690.html
Presupuestos contra natura;opinion;08/04/2017;medio_ambiente;José Luis Gallego;;;eldiario.es/zonacritica/Presupuestos-natura_6_630696940.html
Los pescadores deportivos piden diezmar la población de cormoranes para que no se coman sus trofeos;news;04/04/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/pescadores-deportivos-poblacion-cormoranes-preservar_0_629587862.html
Los supermercados empiezan a vetar el aceite de palma por el daño al medio ambiente y la salud;news;03/04/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/aceite-palma-supermercados_0_629237873.html
Muere atropellado un lince ibérico en Villanueva de los Infantes;news;03/04/2017;medio_ambiente;eldiarioclm.es ;;;eldiario.es/clm/Muere-atropellado-iberico-Villanueva-Infantes_0_629237783.html
Trump niega el cambio climático mientras Nueva York vive el boom de la energía solar;news;01/04/2017;medio_ambiente;Oliver Milman;;Miami / Nueva York;eldiario.es/theguardian/Nueva-York-enesimo-energia-solar_0_627138014.html
¿Permiso? ¿Qué permiso? Tú ve talando;opinion;01/04/2017;medio_ambiente;José Luis Gallego;;;eldiario.es/zonacritica/Permiso-permiso-ves-talando_6_628247188.html
"El Departamento de Energía de EEUU prohíbe a sus trabajadores utilizar la expresión ""cambio climático""";news;31/03/2017;medio_ambiente;eldiario.es ;;;eldiario.es/sociedad/Cambio_climatico-Trump-ciencia_0_628188111.html
Tres libros sobre plantas para jóvenes científicas que nos recomienda Hope Jahren;opinion;30/03/2017;medio_ambiente;Marta Peirano;;;eldiario.es/cultura/tres_libros/plantas-cientificas-recomienda-Hope-Jahren_6_626847332.html
La falta de acuerdo en la UE permite a la Comisión abrir la vía al cultivo de dos nuevos transgénicos;news;30/03/2017;medio_ambiente;Teguayco Pinto;;;eldiario.es/sociedad/medio_ambiente-transgenicos-taladro_0_627488124.html
El Congreso insta al Gobierno a blindar ante prospecciones petrolíferas un corredor de cetáceos en el Mediterráneo;news;30/03/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/Congreso-Gobierno-prospecciones-petroliferas-Mediterraneo_0_627838020.html
"El recuerdo a Berta Cáceres en 'El precio del activismo': ""No nos queda otro camino que luchar""";news;30/03/2017;medio_ambiente;Icíar Gutiérrez ;;;eldiario.es/desalambre/Pagar-defensa-territorio-precio-activismo_0_627837365.html
Tres acciones simultáneas de Greenpeace señalan a las eléctricas por la generación de contaminación;news;30/03/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/simultaneas-Greenpeace-electricas-generacion-contaminacion_0_627837281.html
El cambio climático ha acelerado el deterioro de los bosques españoles en los dos últimos años;news;29/03/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/climatico-provoca-deterioro-espanoles-arboles_0_627488097.html
Basuras marinas en España: menos bolsas, pero más plásticos de la agricultura;opinion;29/03/2017;medio_ambiente;Miren Gutiérrez;"Directora del Programa ""Análisis, Investigación y Comunicación de Datos"" de la Universidad de Deusto y coautora del estudio";;eldiario.es/tribunaabierta/Basuras-Espana-relacionados-agricultura-intensiva_6_627547268.html
El permiso para una infraestructura clave de la mina de uranio en Salamanca lleva suspendido desde enero;news;28/03/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/Suspendida-autorizacion-infraestructuras-previstas-Salamanca_0_627137975.html
Donald Trump comienza a demoler la política de lucha contra el cambio climático de EEUU;news;28/03/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/Donald-Trumpo-climatico-EE-UU_0_627137639.html
"""Mi madre nos enseñó a no tener miedo, no nos sirve para seguir su lucha""";news;26/03/2017;medio_ambiente;Gabriela Sánchez;;;eldiario.es/desalambre/Hija-Berta-Caceres-merecemos-queremos_0_626087658.html
La presidenta del Congreso pide por carta que Medio Ambiente deje de ningunear preguntas parlamentarias;news;26/03/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/presidenta-Congreso-Gobierno-Medio-Ambiente_0_625737807.html
Al Gobierno le resbala;opinion;25/03/2017;medio_ambiente;Alejandro Moruno Danzi;Nutricionista, sostenibilidad alimentaria;;eldiario.es/tribunaabierta/Gobierno-resbala_6_626147389.html
La Comisión Europea prepara la prohibición de insecticidas agrícolas para salvar a las abejas;news;24/03/2017;medio_ambiente;eldiario.es ;;;eldiario.es/sociedad/Union-Europea-prohibir-insecticidas-agricolas_0_625737593.html
La Agencia Internacional de la Energía urge a acelerar la transición hacia las renovables;news;21/03/2017;medio_ambiente;Teguayco Pinto;;;eldiario.es/sociedad/cambio_climatico-renovables-combustibles_fosiles_0_624338213.html
Sin los suelos la vida es imposible;opinion;20/03/2017;medio_ambiente;Alberto Bernues;;;eldiario.es/ultima-llamada/suelos-vida-imposible_6_624047590.html
El 80% de España, en riesgo de convertirse en desierto este siglo por el cambio climático;news;20/03/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/Espana-riesgo-convertirse-desierto-siglo_0_624337848.html
Reutilizar el agua para ayudar a la naturaleza;opinion;18/03/2017;medio_ambiente;José Luis Gallego;;;eldiario.es/zonacritica/Reutilizar-agua-ayudar-naturaleza_6_623347698.html
Fertiberia avanza en su idea de enterrar los fosfoyesos de Huelva en medio de la disputa política;news;15/03/2017;medio_ambiente;Fermín Cabanillas;;;eldiario.es/andalucia/enclave_rural/medio_ambiente/Fertiberia-enterrar-fosfoyesos-disputa-politica_0_622588779.html
La Fiscalía investiga la mina de uranio de Salamanca por delito medioambiental;news;15/03/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/Fiscalia-investiga-Salamanca-delito-medioambiental_0_622588584.html
Cómo saber si mi coche podrá circular por Madrid;news;14/03/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/madrid/saber-coche-podra-circular-Madrid_0_622238516.html
Mejorar el aire de Madrid obligará a sacar de circulación a la mitad de los vehículos por ser demasiado contaminantes;news;13/03/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/madrid/plan-calidad-aire_0_621888515.html
Anulada la protección medioambiental que impide el basurero nuclear en Villar de Cañas;news;13/03/2017;medio_ambiente;Alicia Avilés Pozo;;;eldiario.es/clm/Anulada-proteccion-medioambiental-Villar-Canas_0_621888615.html
Madrid prohibirá la circulación de los coches más contaminantes por todas sus calles desde 2025;news;13/03/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/madrid/contaminantes-podran-aparcar-centro-Madrid_0_621887911.html
El rentable negocio de comprar toneladas de contaminación tapona las energías verdes;news;11/03/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/comercio-toneladas-contaminacion-energias-verdes_0_617688359.html
Mueren los robots y la esperanza en las tareas de limpieza de Fukushima;news;10/03/2017;medio_ambiente;Justin McCurry;;Fukushima;eldiario.es/theguardian/Mueren-robots-esperanza-limpieza-Fukushima_0_620488846.html
El parque de Picos de Europa mantiene la caza de lobos a pesar de la exhibición de ejemplares matados ilegalmente ;news;10/03/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/Parque-Nacional-Picos-Europa-ejemplares_0_620838168.html
Las amenazas de muerte han crecido un año después del asesinato de Berta Cáceres;news;01/03/2017;medio_ambiente;Maribel Hernández;;;eldiario.es/desalambre/asesinato-Berta-Caceres-defenderemos-territorio_0_617689234.html
Un estudio cifra en 2.683 las muertes anuales en España por contaminación;news;01/03/2017;medio_ambiente;EFE;;Madrid;eldiario.es/sociedad/Estudio-muertes-anuales-Espana-contaminacion_0_617688902.html
Las encinas arrasadas por una mina de uranio, a vista de dron;news;22/02/2017;medio_ambiente;Raúl Rejón,Alejandro Navarro Bustamante;;;eldiario.es/sociedad/uranio-medio-encinar-centenario-protegido_0_615239241.html
España incumple a la hora de vigilar los espacios naturales protegidos por la ley;news;21/02/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/Espana-vigila-espacio-naturales-protegidos_0_614888758.html
Nueve alimentos comunes en tu mesa que están causando desastres ecológicos;news;20/02/2017;medio_ambiente;Jordi Sabaté;;;eldiario.es/consumoclaro/comer/alimentos-comunes-causando-desastres-ecologicos_0_614539381.html
Llega al Congreso una proposición para cerrar por ley las centrales nucleares en siete años;news;20/02/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/ley-cerrar-centrales-nucleares-anos_0_614538617.html
¿Puede un proyecto de casi 500.000 millones de euros devolver el hielo al Ártico?;news;19/02/2017;medio_ambiente;Robin McKie;;;eldiario.es/theguardian/Puede-proyecto-devolver-Artico-complemente_0_612439549.html
¡Qué fácil es cuestionar el conocimiento científico!;opinion;17/02/2017;medio_ambiente;Fernando Valladares,Luis Santamaría,Joaquín Hortal;;;eldiario.es/cienciacritica/facil-cuestionar-conocimiento-cientifico-Trump-postverdad-asesor_cientifico_6_613198685.html
La polilla de la patata, el caracol del arroz y otras plagas invasoras que han recalado en España;news;17/02/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/importadas-kilometros-destruccion-acelerada-publico_0_613489350.html
Un fármaco veterinario pone en peligro al buitre en España;news;17/02/2017;medio_ambiente;Alicia Avilés Pozo;;;eldiario.es/clm/farmaco-veterinario-peligro-buitre-Espana_0_613139786.html
Una pyme sevillana sin plantilla ni actividad promueve en Badajoz la mayor fotovoltaica de Europa;news;16/02/2017;medio_ambiente;Antonio M. Vélez;;;eldiario.es/economia/actividad-construir-Badajoz-fotovoltaica-Europa_0_613139469.html
Así es la polilla que amenaza a la patata en Galicia y Asturias;news;16/02/2017;medio_ambiente;Marcos Pérez Pena;;;eldiario.es/galicia/polilla-guatemalteca-amenaza-patata-Peninsula_0_613139626.html
PP y PSOE cambiarán la ley para fomentar las especies invasoras en cotos de caza y pesca;news;15/02/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/PP-PSOE-modificar-prohibidas-Supremo_0_612789471.html
Europa da un ultimátum a España por los niveles de contaminación de Madrid y Barcelona;news;15/02/2017;medio_ambiente;Europa Press / eldiario.es;;;eldiario.es/sociedad/Europa-Espana-contaminacion-Madrid-Barcelona_0_612789247.html
Seguirán muriendo ecologistas;opinion;13/02/2017;medio_ambiente;Elvira Camara,Nerea Ramírez;;;eldiario.es/ultima-llamada/Seguiran-muriendo-ecologistas_6_610048990.html
La mina de uranio en Salamanca amenaza con desperdiciar cinco millones de euros de programas ambientales;news;12/02/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/retortillo_0_611039628.html
Hay que prohibir los bastoncillos de los oídos;opinion;11/02/2017;medio_ambiente;José Luis Gallego;;;eldiario.es/zonacritica/prohibir-bastoncillos-oidos_6_611098916.html
Enresa presupuesta 34,3 millones para guardar la basura nuclear de la central de Cofrentes;news;08/02/2017;medio_ambiente;Antonio M. Vélez;;;eldiario.es/economia/Enresa-presupuesta-millones-Iberdrola-Cofrentes_0_610339427.html
El Gobierno admite que el turismo ha deteriorado 14 santuarios marinos bajo su proteccción;news;08/02/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/Gobierno-obligado-deterioro-santuarios-proteccion_0_610339792.html
El regulador da luz verde a la reapertura de Garoña en contra de sus propias directrices;news;08/02/2017;medio_ambiente;Antonio M. Vélez;;;eldiario.es/economia/regulador-miercoles-prorroga-Garona-directrices_0_610339125.html
Europa reprocha a España que mantenga las subvenciones a los combustibles fósiles a costa del medio ambiente;news;06/02/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/Europa-advierte-Espana-subvenciones-combustibles_0_609639345.html
El Gobierno incorpora el tiro olímpico como riesgo ambiental por el plomo, pero excluye a los cazadores;news;03/02/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/Gobierno-excluye-actividades-contaminadoras-masivo_0_608589761.html
España y Europa se resisten a la transición energética;news;03/02/2017;medio_ambiente;Lourdes Jiménez/Andrea Olea;;;eldiario.es/economia/Europa-transicion-energetica-llega_0_606139761.html
El lince se juega el futuro en su último año con fondos europeos;news;02/02/2017;medio_ambiente;Alejandro Ávila ;;;eldiario.es/andalucia/enclave_rural/medio_ambiente/Donana-sigue-recuperar-lince_0_607539959.html
El éxito del panga en Europa está detrás del daño ecológico que causa su producción masiva en Vietnam;news;02/02/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/panga-Vietnam-pescado_0_608239983.html
El Parque Nacional de Guadarrama, un espacio protegido que tira del reclamo económico;news;29/01/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/nacional-Sierra-Guadarrama-gestion-economico_0_606139644.html
El fantasma de la reapertura planea de nuevo sobre Garoña;news;24/01/2017;medio_ambiente;Aitor Guenaga;;;eldiario.es/norte/euskadi/reapertura-Garona-Iberdrola-Endesa-Consejo_de_Seguridad_Nuclear_0_605090241.html
Trump reemprende la construcción de dos oleoductos paralizados por Obama por su riesgo medioambiental;news;24/01/2017;medio_ambiente;EFE;;;eldiario.es/sociedad/Trump-construccion-paralizados-Obama-medioambiental_0_605090463.html
Los grandes incendios forestales crecieron en España un 50% en 2016;news;24/01/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/declararon-incendios-grandes-dimensiones_0_604739724.html
Los lugares de la Tierra que más peligran por el calentamiento global;news;19/01/2017;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/Amenazados-cambio-climatico_0_603340406.html
El caso Fiat demuestra que Europa está por detrás de Estados Unidos en el escándalo de las emisiones;news;16/01/2017;medio_ambiente;Dani Rovirosa;;Bruselas;eldiario.es/economia/Fiat-manifiesto-Europa-Unidos-escandalo_0_602290644.html
El regulador atómico recorta la autonomía de los inspectores de las centrales nucleares;news;16/01/2017;medio_ambiente;Antonio M. Vélez;;;eldiario.es/economia/regulador-autonomia-inspectores-centrales-nucleares_0_602290699.html
